R_seg,1.Active,1.Active,1.Active,1.Active,2.At Risk,2.At Risk,2.At Risk,2.At Risk,3.Churn,3.Churn,3.Churn,3.Churn
FM_seg,0.Standard,1.Silver,2.Gold,4.Premium,0.Standard,1.Silver,2.Gold,4.Premium,0.Standard,1.Silver,2.Gold,4.Premium
monetary,1323.9006067073171,6415.575523031911,9327.173998778733,42799.504176115945,1367.0051747919144,5442.911248007087,10459.379022759616,33599.38657372659,1249.0439688385281,6813.650655405406,10311.277825225221,158196.76128846154
recency,2398.2256097560976,2398.021276595745,2398.237068965517,2396.791266375546,2508.143281807372,2494.887511071745,2485.5180722891564,2461.201065246338,2737.3526912181305,2712.916114790287,2709.0637168141593,2671.9615384615386
frequency,1.021341463414634,3.9335106382978724,4.310344827586207,20.31528384279476,1.0243757431629013,2.6864481842338352,4.043940467753367,14.468708388814914,1.0212464589235128,1.9977924944812362,3.7061946902654865,17.923076923076923
Points_Earned,81.4525993883792,317.1648936170213,479.0590778097983,1810.092105263158,85.45659928656362,284.69476486246674,444.34232954545456,1337.4685408299865,88.51843971631206,277.74778761061947,367.2340425531915,3726.826923076923
Points_Redeemed,0.0,119.44946808510639,44.3132183908046,1688.0437445319335,5.626040428061831,48.67553191489362,69.41761363636364,3863.92,75.49114103472715,51.91574279379157,113.04085257548846,10698.307692307691
